year_id,date_game,team_id,opp_id,game_location,game_result,home,win,score_diff
1947,11/1/1946,TRH,NYK,H,L,1,0,-2
1947,11/1/1946,NYK,TRH,A,W,0,1,2
1947,11/2/1946,CHS,NYK,H,W,1,1,16
1947,11/2/1946,NYK,CHS,A,L,0,0,-16
1947,11/2/1946,DTF,WSC,H,L,1,0,-17
1947,11/2/1946,WSC,DTF,A,W,0,1,17
1947,11/2/1946,BOS,PRO,A,L,0,0,-6
1947,11/2/1946,PRO,BOS,H,W,1,1,6
1947,11/2/1946,PIT,STB,A,L,0,0,-5
1947,11/2/1946,STB,PIT,H,W,1,1,5
1947,11/3/1946,TRH,CLR,A,L,0,0,-11
1947,11/3/1946,CLR,TRH,H,W,1,1,11
1947,11/4/1946,PIT,WSC,H,L,1,0,-15
1947,11/4/1946,WSC,PIT,A,W,0,1,15
1947,11/5/1946,BOS,CHS,H,L,1,0,-2
1947,11/5/1946,CHS,BOS,A,W,0,1,2
1947,11/5/1946,STB,DTF,A,W,0,1,4
1947,11/5/1946,DTF,STB,H,L,1,0,-4
1947,11/7/1946,PIT,PHW,A,L,0,0,-6
1947,11/7/1946,PHW,PIT,H,W,1,1,6
1947,11/7/1946,PRO,CHS,H,W,1,1,8
1947,11/7/1946,CHS,PRO,A,L,0,0,-8
1947,11/7/1946,STB,NYK,H,L,1,0,-5
1947,11/7/1946,NYK,STB,A,W,0,1,5
1947,11/8/1946,TRH,DTF,H,W,1,1,2
1947,11/8/1946,DTF,TRH,A,L,0,0,-2
1947,11/9/1946,TRH,CHS,A,L,0,0,-8
1947,11/9/1946,CHS,TRH,H,W,1,1,8
1947,11/9/1946,BOS,DTF,A,L,0,0,-23
1947,11/9/1946,DTF,BOS,H,W,1,1,23
1947,11/9/1946,PRO,PIT,H,W,1,1,10
1947,11/9/1946,PIT,PRO,A,L,0,0,-10
1947,11/9/1946,STB,WSC,H,W,1,1,1
1947,11/9/1946,WSC,STB,A,L,0,0,-1
1947,11/10/1946,CLR,WSC,H,W,1,1,24
1947,11/10/1946,WSC,CLR,A,L,0,0,-24
1947,11/11/1946,CHS,NYK,A,W,0,1,10
1947,11/11/1946,NYK,CHS,H,L,1,0,-10
1947,11/11/1946,PIT,PRO,H,W,1,1,13
1947,11/11/1946,PRO,PIT,A,L,0,0,-13
1947,11/13/1946,BOS,CHS,A,L,0,0,-10
1947,11/13/1946,CHS,BOS,H,W,1,1,10
1947,11/13/1946,DTF,PRO,H,L,1,0,-2
1947,11/13/1946,PRO,DTF,A,W,0,1,2
1947,11/14/1946,PHW,WSC,H,W,1,1,3
1947,11/14/1946,WSC,PHW,A,L,0,0,-3
1947,11/14/1946,BOS,STB,A,L,0,0,-2
1947,11/14/1946,STB,BOS,H,W,1,1,2
1947,11/15/1946,PRO,TRH,A,L,0,0,-17
1947,11/15/1946,TRH,PRO,H,W,1,1,17
1947,11/16/1946,TRH,BOS,A,L,0,0,-4
1947,11/16/1946,BOS,TRH,H,W,1,1,4
1947,11/16/1946,WSC,CHS,A,W,0,1,8
1947,11/16/1946,CHS,WSC,H,L,1,0,-8
1947,11/16/1946,NYK,PIT,H,W,1,1,2
1947,11/16/1946,PIT,NYK,A,L,0,0,-2
1947,11/16/1946,DTF,PRO,A,W,0,1,11
1947,11/16/1946,PRO,DTF,H,L,1,0,-11
1947,11/16/1946,STB,CLR,H,W,1,1,9
1947,11/16/1946,CLR,STB,A,L,0,0,-9
1947,11/17/1946,CLR,CHS,H,L,1,0,-2
1947,11/17/1946,CHS,CLR,A,W,0,1,2
1947,11/18/1946,NYK,DTF,H,W,1,1,4
1947,11/18/1946,DTF,NYK,A,L,0,0,-4
1947,11/18/1946,TRH,PIT,A,L,0,0,-6
1947,11/18/1946,PIT,TRH,H,W,1,1,6
1947,11/19/1946,PHW,STB,H,L,1,0,-3
1947,11/19/1946,STB,PHW,A,W,0,1,3
1947,11/19/1946,CLR,TRH,A,W,0,1,2
1947,11/19/1946,TRH,CLR,H,L,1,0,-2
1947,11/20/1946,PIT,DTF,A,W,0,1,1
1947,11/20/1946,DTF,PIT,H,L,1,0,-1
1947,11/20/1946,NYK,CHS,H,W,1,1,3
1947,11/20/1946,CHS,NYK,A,L,0,0,-3
1947,11/20/1946,WSC,STB,H,W,1,1,3
1947,11/20/1946,STB,WSC,A,L,0,0,-3
1947,11/21/1946,BOS,STB,H,L,1,0,-12
1947,11/21/1946,STB,BOS,A,W,0,1,12
1947,11/21/1946,PHW,CHS,H,L,1,0,-2
1947,11/21/1946,CHS,PHW,A,W,0,1,2
1947,11/21/1946,WSC,PRO,A,W,0,1,8
1947,11/21/1946,PRO,WSC,H,L,1,0,-8
1947,11/22/1946,BOS,TRH,A,L,0,0,-1
1947,11/22/1946,TRH,BOS,H,W,1,1,1
1947,11/23/1946,BOS,DTF,A,L,0,0,-8
1947,11/23/1946,DTF,BOS,H,W,1,1,8
1947,11/23/1946,CLR,NYK,A,L,0,0,-6
1947,11/23/1946,NYK,CLR,H,W,1,1,6
1947,11/23/1946,PRO,STB,H,L,1,0,-6
1947,11/23/1946,STB,PRO,A,W,0,1,6
1947,11/23/1946,WSC,TRH,H,W,1,1,24
1947,11/23/1946,TRH,WSC,A,L,0,0,-24
1947,11/24/1946,CHS,DTF,H,L,1,0,-13
1947,11/24/1946,DTF,CHS,A,W,0,1,13
1947,11/24/1946,PIT,CLR,A,L,0,0,-2
1947,11/24/1946,CLR,PIT,H,W,1,1,2
1947,11/25/1946,PRO,BOS,A,W,0,1,12
1947,11/25/1946,BOS,PRO,H,L,1,0,-12
1947,11/25/1946,NYK,PIT,A,W,0,1,16
1947,11/25/1946,PIT,NYK,H,L,1,0,-16
1947,11/26/1946,DTF,CLR,H,W,1,1,20
1947,11/26/1946,CLR,DTF,A,L,0,0,-20
1947,11/26/1946,PHW,BOS,H,W,1,1,12
1947,11/26/1946,BOS,PHW,A,L,0,0,-12
1947,11/26/1946,TRH,WSC,H,L,1,0,-10
1947,11/26/1946,WSC,TRH,A,W,0,1,10
1947,11/27/1946,STB,NYK,A,L,0,0,-7
1947,11/27/1946,NYK,STB,H,W,1,1,7
1947,11/27/1946,CLR,PIT,A,L,0,0,-2
1947,11/27/1946,PIT,CLR,H,W,1,1,2
1947,11/27/1946,WSC,CHS,H,W,1,1,8
1947,11/27/1946,CHS,WSC,A,L,0,0,-8
1947,11/28/1946,PIT,BOS,A,L,0,0,-4
1947,11/28/1946,BOS,PIT,H,W,1,1,4
1947,11/28/1946,STB,CHS,A,W,0,1,3
1947,11/28/1946,CHS,STB,H,L,1,0,-3
1947,11/28/1946,PHW,DTF,H,L,1,0,-13
1947,11/28/1946,DTF,PHW,A,W,0,1,13
1947,11/28/1946,PRO,NYK,H,L,1,0,-2
1947,11/28/1946,NYK,PRO,A,W,0,1,2
1947,11/29/1946,TRH,CLR,H,L,1,0,-15
1947,11/29/1946,CLR,TRH,A,W,0,1,15
1947,11/30/1946,NYK,PHW,H,W,1,1,4
1947,11/30/1946,PHW,NYK,A,L,0,0,-4
1947,11/30/1946,TRH,PRO,A,L,0,0,-14
1947,11/30/1946,PRO,TRH,H,W,1,1,14
1947,11/30/1946,STB,DTF,H,W,1,1,3
1947,11/30/1946,DTF,STB,A,L,0,0,-3
1947,11/30/1946,WSC,PIT,H,W,1,1,9
1947,11/30/1946,PIT,WSC,A,L,0,0,-9
1947,12/1/1946,BOS,CHS,A,L,0,0,-10
1947,12/1/1946,CHS,BOS,H,W,1,1,10
1947,12/1/1946,DTF,CLR,A,L,0,0,-2
1947,12/1/1946,CLR,DTF,H,W,1,1,2
1947,12/2/1946,PIT,BOS,H,L,1,0,-2
1947,12/2/1946,BOS,PIT,A,W,0,1,2
1947,12/3/1946,PRO,PHW,A,L,0,0,-8
1947,12/3/1946,PHW,PRO,H,W,1,1,8
1947,12/4/1946,DTF,NYK,A,L,0,0,-13
1947,12/4/1946,NYK,DTF,H,W,1,1,13
1947,12/4/1946,CHS,PIT,A,W,0,1,11
1947,12/4/1946,PIT,CHS,H,L,1,0,-11
1947,12/4/1946,WSC,PRO,H,W,1,1,18
1947,12/4/1946,PRO,WSC,A,L,0,0,-18
1947,12/5/1946,BOS,DTF,H,L,1,0,-4
1947,12/5/1946,DTF,BOS,A,W,0,1,4
1947,12/5/1946,CHS,TRH,H,L,1,0,-4
1947,12/5/1946,TRH,CHS,A,W,0,1,4
1947,12/5/1946,NYK,PHW,A,L,0,0,-11
1947,12/5/1946,PHW,NYK,H,W,1,1,11
1947,12/5/1946,PIT,STB,A,L,0,0,-11
1947,12/5/1946,STB,PIT,H,W,1,1,11
1947,12/7/1946,BOS,NYK,H,L,1,0,-25
1947,12/7/1946,NYK,BOS,A,W,0,1,25
1947,12/7/1946,CHS,CLR,H,W,1,1,8
1947,12/7/1946,CLR,CHS,A,L,0,0,-8
1947,12/7/1946,PRO,TRH,H,L,1,0,-9
1947,12/7/1946,TRH,PRO,A,W,0,1,9
1947,12/7/1946,STB,PHW,H,L,1,0,-10
1947,12/7/1946,PHW,STB,A,W,0,1,10
1947,12/7/1946,DTF,WSC,A,L,0,0,-11
1947,12/7/1946,WSC,DTF,H,W,1,1,11
1947,12/8/1946,PHW,CLR,A,L,0,0,-6
1947,12/8/1946,CLR,PHW,H,W,1,1,6
1947,12/8/1946,BOS,NYK,A,L,0,0,-18
1947,12/8/1946,NYK,BOS,H,W,1,1,18
1947,12/9/1946,PIT,DTF,H,L,1,0,-8
1947,12/9/1946,DTF,PIT,A,W,0,1,8
1947,12/10/1946,STB,CLR,A,W,0,1,1
1947,12/10/1946,CLR,STB,H,L,1,0,-1
1947,12/10/1946,PHW,TRH,A,W,0,1,12
1947,12/10/1946,TRH,PHW,H,L,1,0,-12
1947,12/11/1946,CLR,CHS,A,L,0,0,-9
1947,12/11/1946,CHS,CLR,H,W,1,1,9
1947,12/11/1946,PRO,NYK,A,L,0,0,-15
1947,12/11/1946,NYK,PRO,H,W,1,1,15
1947,12/11/1946,DTF,WSC,A,L,0,0,-15
1947,12/11/1946,WSC,DTF,H,W,1,1,15
1947,12/12/1946,DTF,BOS,A,L,0,0,-7
1947,12/12/1946,BOS,DTF,H,W,1,1,7
1947,12/12/1946,WSC,PHW,A,W,0,1,15
1947,12/12/1946,PHW,WSC,H,L,1,0,-15
1947,12/12/1946,CHS,STB,A,W,0,1,20
1947,12/12/1946,STB,CHS,H,L,1,0,-20
1947,12/13/1946,PIT,TRH,A,W,0,1,10
1947,12/13/1946,TRH,PIT,H,L,1,0,-10
1947,12/14/1946,BOS,PHW,H,W,1,1,12
1947,12/14/1946,PHW,BOS,A,L,0,0,-12
1947,12/14/1946,PRO,DTF,H,W,1,1,15
1947,12/14/1946,DTF,PRO,A,L,0,0,-15
1947,12/14/1946,CLR,WSC,A,L,0,0,-20
1947,12/14/1946,WSC,CLR,H,W,1,1,20
1947,12/15/1946,CHS,PIT,H,W,1,1,9
1947,12/15/1946,PIT,CHS,A,L,0,0,-9
1947,12/15/1946,NYK,CLR,A,L,0,0,-18
1947,12/15/1946,CLR,NYK,H,W,1,1,18
1947,12/15/1946,STB,TRH,H,L,1,0,-4
1947,12/15/1946,TRH,STB,A,W,0,1,4
1947,12/16/1946,PIT,STB,H,L,1,0,-11
1947,12/16/1946,STB,PIT,A,W,0,1,11
1947,12/17/1946,CLR,TRH,H,W,1,1,16
1947,12/17/1946,TRH,CLR,A,L,0,0,-16
1947,12/17/1946,DTF,PHW,A,L,0,0,-8
1947,12/17/1946,PHW,DTF,H,W,1,1,8
1947,12/18/1946,CLR,NYK,A,W,0,1,3
1947,12/18/1946,NYK,CLR,H,L,1,0,-3
1947,12/18/1946,WSC,STB,H,W,1,1,21
1947,12/18/1946,STB,WSC,A,L,0,0,-21
1947,12/19/1946,BOS,STB,H,L,1,0,-2
1947,12/19/1946,STB,BOS,A,W,0,1,2
1947,12/19/1946,PHW,CLR,H,W,1,1,14
1947,12/19/1946,CLR,PHW,A,L,0,0,-14
1947,12/19/1946,PRO,CHS,H,W,1,1,4
1947,12/19/1946,CHS,PRO,A,L,0,0,-4
1947,12/20/1946,NYK,TRH,A,L,0,0,-4
1947,12/20/1946,TRH,NYK,H,W,1,1,4
1947,12/21/1946,PRO,NYK,H,W,1,1,2
1947,12/21/1946,NYK,PRO,A,L,0,0,-2
1947,12/21/1946,WSC,PHW,H,W,1,1,12
1947,12/21/1946,PHW,WSC,A,L,0,0,-12
1947,12/22/1946,CHS,DTF,H,W,1,1,3
1947,12/22/1946,DTF,CHS,A,L,0,0,-3
1947,12/22/1946,PIT,CLR,A,W,0,1,4
1947,12/22/1946,CLR,PIT,H,L,1,0,-4
1947,12/22/1946,BOS,STB,A,L,0,0,-12
1947,12/22/1946,STB,BOS,H,W,1,1,12
1947,12/23/1946,BOS,PIT,A,L,0,0,-10
1947,12/23/1946,PIT,BOS,H,W,1,1,10
1947,12/26/1946,PHW,PIT,H,W,1,1,7
1947,12/26/1946,PIT,PHW,A,L,0,0,-7
1947,12/26/1946,PRO,WSC,H,L,1,0,-12
1947,12/26/1946,WSC,PRO,A,W,0,1,12
1947,12/26/1946,DTF,STB,A,L,0,0,-4
1947,12/26/1946,STB,DTF,H,W,1,1,4
1947,12/27/1946,BOS,PHW,H,L,1,0,-3
1947,12/27/1946,PHW,BOS,A,W,0,1,3
1947,12/27/1946,TRH,CHS,H,L,1,0,-8
1947,12/27/1946,CHS,TRH,A,W,0,1,8
1947,12/28/1946,BOS,PRO,A,L,0,0,-12
1947,12/28/1946,PRO,BOS,H,W,1,1,12
1947,12/28/1946,WSC,NYK,H,W,1,1,21
1947,12/28/1946,NYK,WSC,A,L,0,0,-21
1947,12/29/1946,CHS,CLR,A,W,0,1,8
1947,12/29/1946,CLR,CHS,H,L,1,0,-8
1947,12/29/1946,DTF,TRH,H,L,1,0,-4
1947,12/29/1946,TRH,DTF,A,W,0,1,4
1947,12/29/1946,PHW,STB,A,L,0,0,-7
1947,12/29/1946,STB,PHW,H,W,1,1,7
1947,12/30/1946,WSC,BOS,A,W,0,1,10
1947,12/30/1946,BOS,WSC,H,L,1,0,-10
1947,12/30/1946,PHW,PIT,A,W,0,1,2
1947,12/30/1946,PIT,PHW,H,L,1,0,-2
1947,12/31/1946,CLR,STB,H,L,1,0,-9
1947,12/31/1946,STB,CLR,A,W,0,1,9
1947,12/31/1946,TRH,CHS,H,W,1,1,10
1947,12/31/1946,CHS,TRH,A,L,0,0,-10
1947,1/1/1947,STB,CHS,A,W,0,1,13
1947,1/1/1947,CHS,STB,H,L,1,0,-13
1947,1/1/1947,DTF,WSC,H,W,1,1,5
1947,1/1/1947,WSC,DTF,A,L,0,0,-5
1947,1/1/1947,CLR,PIT,A,W,0,1,13
1947,1/1/1947,PIT,CLR,H,L,1,0,-13
1947,1/2/1947,PRO,PHW,A,L,0,0,-12
1947,1/2/1947,PHW,PRO,H,W,1,1,12
1947,1/2/1947,STB,WSC,H,W,1,1,9
1947,1/2/1947,WSC,STB,A,L,0,0,-9
1947,1/3/1947,BOS,TRH,A,W,0,1,5
1947,1/3/1947,TRH,BOS,H,L,1,0,-5
1947,1/4/1947,DTF,NYK,H,L,1,0,-12
1947,1/4/1947,NYK,DTF,A,W,0,1,12
1947,1/4/1947,PHW,PRO,A,L,0,0,-4
1947,1/4/1947,PRO,PHW,H,W,1,1,4
1947,1/4/1947,CLR,WSC,A,L,0,0,-14
1947,1/4/1947,WSC,CLR,H,W,1,1,14
1947,1/5/1947,STB,NYK,H,L,1,0,-2
1947,1/5/1947,NYK,STB,A,W,0,1,2
1947,1/6/1947,CLR,BOS,A,W,0,1,11
1947,1/6/1947,BOS,CLR,H,L,1,0,-11
1947,1/6/1947,WSC,PIT,A,W,0,1,14
1947,1/6/1947,PIT,WSC,H,L,1,0,-14
1947,1/6/1947,DTF,TRH,A,L,0,0,-15
1947,1/6/1947,TRH,DTF,H,W,1,1,15
1947,1/8/1947,DTF,CHS,H,L,1,0,-3
1947,1/8/1947,CHS,DTF,A,W,0,1,3
1947,1/8/1947,TRH,NYK,A,W,0,1,13
1947,1/8/1947,NYK,TRH,H,L,1,0,-13
1947,1/8/1947,PHW,PIT,A,L,0,0,-4
1947,1/8/1947,PIT,PHW,H,W,1,1,4
1947,1/8/1947,WSC,PRO,H,W,1,1,8
1947,1/8/1947,PRO,WSC,A,L,0,0,-8
1947,1/9/1947,PHW,TRH,H,W,1,1,19
1947,1/9/1947,TRH,PHW,A,L,0,0,-19
1947,1/9/1947,PRO,CLR,H,W,1,1,23
1947,1/9/1947,CLR,PRO,A,L,0,0,-23
1947,1/9/1947,STB,CHS,H,W,1,1,3
1947,1/9/1947,CHS,STB,A,L,0,0,-3
1947,1/10/1947,NYK,BOS,A,L,0,0,-4
1947,1/10/1947,BOS,NYK,H,W,1,1,4
1947,1/11/1947,DTF,PHW,H,W,1,1,2
1947,1/11/1947,PHW,DTF,A,L,0,0,-2
1947,1/11/1947,BOS,PRO,A,W,0,1,1
1947,1/11/1947,PRO,BOS,H,L,1,0,-1
1947,1/11/1947,TRH,WSC,A,L,0,0,-15
1947,1/11/1947,WSC,TRH,H,W,1,1,15
1947,1/12/1947,CHS,PHW,H,W,1,1,3
1947,1/12/1947,PHW,CHS,A,L,0,0,-3
1947,1/12/1947,PIT,STB,A,L,0,0,-13
1947,1/12/1947,STB,PIT,H,W,1,1,13
1947,1/13/1947,NYK,PIT,A,W,0,1,3
1947,1/13/1947,PIT,NYK,H,L,1,0,-3
1947,1/14/1947,CLR,PRO,H,L,1,0,-4
1947,1/14/1947,PRO,CLR,A,W,0,1,4
1947,1/14/1947,TRH,PHW,H,L,1,0,-30
1947,1/14/1947,PHW,TRH,A,W,0,1,30
1947,1/15/1947,CHS,DTF,A,L,0,0,-9
1947,1/15/1947,DTF,CHS,H,W,1,1,9
1947,1/15/1947,NYK,WSC,H,L,1,0,-2
1947,1/15/1947,WSC,NYK,A,W,0,1,2
1947,1/15/1947,PIT,PRO,H,W,1,1,12
1947,1/15/1947,PRO,PIT,A,L,0,0,-12
1947,1/16/1947,WSC,BOS,A,L,0,0,-9
1947,1/16/1947,BOS,WSC,H,W,1,1,9
1947,1/16/1947,PHW,CHS,H,L,1,0,-6
1947,1/16/1947,CHS,PHW,A,W,0,1,6
1947,1/16/1947,CLR,STB,A,W,0,1,4
1947,1/16/1947,STB,CLR,H,L,1,0,-4
1947,1/17/1947,TRH,DTF,H,L,1,0,-10
1947,1/17/1947,DTF,TRH,A,W,0,1,10
1947,1/18/1947,NYK,BOS,H,L,1,0,-13
1947,1/18/1947,BOS,NYK,A,W,0,1,13
1947,1/18/1947,CHS,WSC,A,L,0,0,-15
1947,1/18/1947,WSC,CHS,H,W,1,1,15
1947,1/19/1947,NYK,CLR,A,L,0,0,-7
1947,1/19/1947,CLR,NYK,H,W,1,1,7
1947,1/19/1947,STB,PRO,H,W,1,1,16
1947,1/19/1947,PRO,STB,A,L,0,0,-16
1947,1/20/1947,BOS,CHS,H,L,1,0,-27
1947,1/20/1947,CHS,BOS,A,W,0,1,27
1947,1/20/1947,DTF,PIT,A,L,0,0,-5
1947,1/20/1947,PIT,DTF,H,W,1,1,5
1947,1/21/1947,BOS,PHW,A,L,0,0,-16
1947,1/21/1947,PHW,BOS,H,W,1,1,16
1947,1/21/1947,TRH,STB,H,W,1,1,1
1947,1/21/1947,STB,TRH,A,L,0,0,-1
1947,1/22/1947,CLR,DTF,A,W,0,1,14
1947,1/22/1947,DTF,CLR,H,L,1,0,-14
1947,1/22/1947,NYK,CHS,H,W,1,1,10
1947,1/22/1947,CHS,NYK,A,L,0,0,-10
1947,1/22/1947,PHW,WSC,A,L,0,0,-2
1947,1/22/1947,WSC,PHW,H,W,1,1,2
1947,1/23/1947,BOS,PIT,H,W,1,1,5
1947,1/23/1947,PIT,BOS,A,L,0,0,-5
1947,1/23/1947,CHS,PRO,H,W,1,1,21
1947,1/23/1947,PRO,CHS,A,L,0,0,-21
1947,1/23/1947,PHW,CLR,H,W,1,1,5
1947,1/23/1947,CLR,PHW,A,L,0,0,-5
1947,1/24/1947,PRO,TRH,A,W,0,1,3
1947,1/24/1947,TRH,PRO,H,L,1,0,-3
1947,1/25/1947,PHW,DTF,A,W,0,1,6
1947,1/25/1947,DTF,PHW,H,L,1,0,-6
1947,1/25/1947,NYK,BOS,H,L,1,0,-6
1947,1/25/1947,BOS,NYK,A,W,0,1,6
1947,1/25/1947,WSC,PIT,H,W,1,1,13
1947,1/25/1947,PIT,WSC,A,L,0,0,-13
1947,1/26/1947,PHW,CHS,A,L,0,0,-6
1947,1/26/1947,CHS,PHW,H,W,1,1,6
1947,1/26/1947,STB,DTF,H,W,1,1,5
1947,1/26/1947,DTF,STB,A,L,0,0,-5
1947,1/27/1947,BOS,WSC,H,L,1,0,-23
1947,1/27/1947,WSC,BOS,A,W,0,1,23
1947,1/27/1947,PRO,PIT,A,L,0,0,-8
1947,1/27/1947,PIT,PRO,H,W,1,1,8
1947,1/27/1947,TRH,CLR,H,L,1,0,-6
1947,1/27/1947,CLR,TRH,A,W,0,1,6
1947,1/28/1947,CLR,TRH,H,W,1,1,10
1947,1/28/1947,TRH,CLR,A,L,0,0,-10
1947,1/29/1947,PRO,DTF,A,W,0,1,10
1947,1/29/1947,DTF,PRO,H,L,1,0,-10
1947,1/29/1947,PIT,NYK,A,L,0,0,-4
1947,1/29/1947,NYK,PIT,H,W,1,1,4
1947,1/29/1947,BOS,WSC,A,L,0,0,-12
1947,1/29/1947,WSC,BOS,H,W,1,1,12
1947,1/30/1947,PIT,BOS,A,L,0,0,-15
1947,1/30/1947,BOS,PIT,H,W,1,1,15
1947,1/30/1947,PHW,NYK,H,W,1,1,7
1947,1/30/1947,NYK,PHW,A,L,0,0,-7
1947,1/30/1947,PRO,STB,A,W,0,1,11
1947,1/30/1947,STB,PRO,H,L,1,0,-11
1947,1/31/1947,TRH,WSC,H,W,1,1,9
1947,1/31/1947,WSC,TRH,A,L,0,0,-9
1947,2/1/1947,NYK,PHW,H,L,1,0,-8
1947,2/1/1947,PHW,NYK,A,W,0,1,8
1947,2/1/1947,PRO,PIT,H,W,1,1,16
1947,2/1/1947,PIT,PRO,A,L,0,0,-16
1947,2/1/1947,CLR,STB,A,L,0,0,-22
1947,2/1/1947,STB,CLR,H,W,1,1,22
1947,2/2/1947,CHS,TRH,H,W,1,1,15
1947,2/2/1947,TRH,CHS,A,L,0,0,-15
1947,2/2/1947,CLR,WSC,H,L,1,0,-26
1947,2/2/1947,WSC,CLR,A,W,0,1,26
1947,2/2/1947,NYK,DTF,A,L,0,0,-2
1947,2/2/1947,DTF,NYK,H,W,1,1,2
1947,2/3/1947,BOS,PHW,H,L,1,0,-6
1947,2/3/1947,PHW,BOS,A,W,0,1,6
1947,2/3/1947,STB,PIT,A,L,0,0,-5
1947,2/3/1947,PIT,STB,H,W,1,1,5
1947,2/4/1947,PRO,PHW,A,L,0,0,-7
1947,2/4/1947,PHW,PRO,H,W,1,1,7
1947,2/5/1947,WSC,DTF,A,W,0,1,21
1947,2/5/1947,DTF,WSC,H,L,1,0,-21
1947,2/5/1947,NYK,STB,H,L,1,0,-25
1947,2/5/1947,STB,NYK,A,W,0,1,25
1947,2/5/1947,PIT,TRH,H,L,1,0,-3
1947,2/5/1947,TRH,PIT,A,W,0,1,3
1947,2/6/1947,BOS,NYK,H,W,1,1,1
1947,2/6/1947,NYK,BOS,A,L,0,0,-1
1947,2/6/1947,CHS,PIT,H,W,1,1,24
1947,2/6/1947,PIT,CHS,A,L,0,0,-24
1947,2/6/1947,PHW,TRH,H,W,1,1,18
1947,2/6/1947,TRH,PHW,A,L,0,0,-18
1947,2/6/1947,PRO,STB,H,L,1,0,-8
1947,2/6/1947,STB,PRO,A,W,0,1,8
1947,2/8/1947,DTF,PIT,H,W,1,1,6
1947,2/8/1947,PIT,DTF,A,L,0,0,-6
1947,2/8/1947,NYK,TRH,H,W,1,1,23
1947,2/8/1947,TRH,NYK,A,L,0,0,-23
1947,2/8/1947,PRO,PHW,H,W,1,1,9
1947,2/8/1947,PHW,PRO,A,L,0,0,-9
1947,2/8/1947,WSC,STB,A,W,0,1,3
1947,2/8/1947,STB,WSC,H,L,1,0,-3
1947,2/9/1947,WSC,CHS,A,L,0,0,-18
1947,2/9/1947,CHS,WSC,H,W,1,1,18
1947,2/9/1947,DTF,CLR,A,W,0,1,5
1947,2/9/1947,CLR,DTF,H,L,1,0,-5
1947,2/10/1947,PIT,WSC,H,W,1,1,6
1947,2/10/1947,WSC,PIT,A,L,0,0,-6
1947,2/11/1947,CLR,PRO,H,W,1,1,9
1947,2/11/1947,PRO,CLR,A,L,0,0,-9
1947,2/11/1947,PHW,STB,H,W,1,1,16
1947,2/11/1947,STB,PHW,A,L,0,0,-16
1947,2/12/1947,DTF,PRO,H,W,1,1,20
1947,2/12/1947,PRO,DTF,A,L,0,0,-20
1947,2/12/1947,WSC,NYK,A,L,0,0,-4
1947,2/12/1947,NYK,WSC,H,W,1,1,4
1947,2/12/1947,CHS,PIT,A,W,0,1,19
1947,2/12/1947,PIT,CHS,H,L,1,0,-19
1947,2/13/1947,BOS,STB,H,W,1,1,10
1947,2/13/1947,STB,BOS,A,L,0,0,-10
1947,2/13/1947,CHS,PRO,H,W,1,1,2
1947,2/13/1947,PRO,CHS,A,L,0,0,-2
1947,2/13/1947,PHW,CLR,H,W,1,1,13
1947,2/13/1947,CLR,PHW,A,L,0,0,-13
1947,2/14/1947,PIT,TRH,A,L,0,0,-11
1947,2/14/1947,TRH,PIT,H,W,1,1,11
1947,2/15/1947,CLR,NYK,A,W,0,1,6
1947,2/15/1947,NYK,CLR,H,L,1,0,-6
1947,2/15/1947,PIT,PRO,A,L,0,0,-10
1947,2/15/1947,PRO,PIT,H,W,1,1,10
1947,2/15/1947,WSC,PHW,H,W,1,1,10
1947,2/15/1947,PHW,WSC,A,L,0,0,-10
1947,2/16/1947,CHS,BOS,H,W,1,1,7
1947,2/16/1947,BOS,CHS,A,L,0,0,-7
1947,2/16/1947,PHW,CLR,A,L,0,0,-4
1947,2/16/1947,CLR,PHW,H,W,1,1,4
1947,2/16/1947,NYK,DTF,A,W,0,1,8
1947,2/16/1947,DTF,NYK,H,L,1,0,-8
1947,2/16/1947,STB,TRH,H,W,1,1,16
1947,2/16/1947,TRH,STB,A,L,0,0,-16
1947,2/17/1947,DTF,PIT,A,L,0,0,-4
1947,2/17/1947,PIT,DTF,H,W,1,1,4
1947,2/18/1947,BOS,CLR,A,L,0,0,-11
1947,2/18/1947,CLR,BOS,H,W,1,1,11
1947,2/18/1947,STB,TRH,A,L,0,0,-8
1947,2/18/1947,TRH,STB,H,W,1,1,8
1947,2/19/1947,DTF,BOS,H,L,1,0,-6
1947,2/19/1947,BOS,DTF,A,W,0,1,6
1947,2/19/1947,PRO,NYK,A,W,0,1,7
1947,2/19/1947,NYK,PRO,H,L,1,0,-7
1947,2/19/1947,WSC,TRH,H,W,1,1,10
1947,2/19/1947,TRH,WSC,A,L,0,0,-10
1947,2/20/1947,DTF,CHS,A,W,0,1,2
1947,2/20/1947,CHS,DTF,H,L,1,0,-2
1947,2/20/1947,PHW,PIT,H,W,1,1,12
1947,2/20/1947,PIT,PHW,A,L,0,0,-12
1947,2/20/1947,PRO,WSC,H,L,1,0,-8
1947,2/20/1947,WSC,PRO,A,W,0,1,8
1947,2/21/1947,NYK,PIT,H,W,1,1,28
1947,2/21/1947,PIT,NYK,A,L,0,0,-28
1947,2/21/1947,STB,CHS,H,W,1,1,5
1947,2/21/1947,CHS,STB,A,L,0,0,-5
1947,2/21/1947,TRH,BOS,H,W,1,1,6
1947,2/21/1947,BOS,TRH,A,L,0,0,-6
1947,2/22/1947,CLR,PRO,A,L,0,0,-8
